temp,spCond,pH,ODO,turb,fDOM,CHL,NO3,cluster,SUBcluster
15.229,156.53,7.63,104.08,13.3,22.23,0.74,14.77,2,1
15.225,156.53,7.63,104.05,13.37,22.19,0.75,14.81,2,1
15.225,156.54,7.63,104.05,13.39,22.18,0.77,14.67,2,1
15.224,156.55,7.63,104.04,13.33,22.17,0.78,14.83,2,1
15.224,156.55,7.63,104.05,13.26,22.16,0.78,14.71,2,1
15.224,156.57,7.63,104.04,13.24,22.14,0.78,14.74,2,1
15.224,156.59,7.63,104.04,13.19,22.13,0.78,14.73,2,1
15.224,156.6,7.63,104.04,13.14,22.12,0.78,14.79,2,1
15.224,156.63,7.63,104.04,13.12,22.13,0.77,14.72,2,1
15.226,156.61,7.63,104.05,12.96,22.14,0.78,14.82,2,1
15.229,156.64,7.63,104.07,12.85,22.14,0.8,14.65,2,1
15.232,156.64,7.63,104.08,12.77,22.15,0.81,14.69,2,1
15.224,156.72,7.63,104.02,14.35,22.04,0.93,14.79,2,1
15.222,156.71,7.63,104.02,14.45,22.02,0.94,14.75,2,1
15.221,156.71,7.63,104.01,14.54,22.01,0.95,14.68,2,1
15.22,156.7,7.63,104.01,14.62,21.99,0.94,14.68,2,1
15.219,156.67,7.63,104,14.76,21.99,0.95,14.7,2,1
15.218,156.64,7.63,104,14.91,21.99,0.93,14.65,2,1
15.217,156.64,7.63,104,14.95,21.98,0.92,14.6,2,1
15.216,156.63,7.63,104,14.94,21.95,0.93,14.63,2,1
15.216,156.6,7.62,104.01,14.93,21.93,0.93,14.71,2,1
15.215,156.58,7.62,104,14.95,21.91,0.93,14.72,2,1
15.219,156.53,7.62,104.02,14.49,21.87,0.88,14.59,2,1
15.219,156.6,7.62,104,14.26,21.78,0.93,14.72,2,1
15.214,156.6,7.62,103.97,14.27,21.73,0.94,14.73,2,1
15.216,156.6,7.62,103.99,13.84,21.73,0.9,14.87,2,1
15.223,156.62,7.62,104.03,13.42,21.75,0.83,14.74,2,1
15.224,156.6,7.62,104.02,13.39,21.73,0.81,14.92,2,1
15.224,156.59,7.62,104.03,13.51,21.73,0.81,14.88,2,1
15.225,156.59,7.62,104.03,13.51,21.71,0.8,14.73,2,1
15.225,156.57,7.62,104.03,13.47,21.7,0.8,14.81,2,1
15.225,156.54,7.62,104.04,13.46,21.71,0.81,14.73,2,1
15.226,156.56,7.62,104.04,13.4,21.67,0.8,14.85,2,1
15.228,156.55,7.62,104.06,13.25,21.65,0.8,14.76,2,1
15.23,156.51,7.62,104.06,13.21,21.66,0.81,14.87,2,1
15.237,156.59,7.62,104.09,12.99,21.73,0.77,14.86,2,1
15.239,156.64,7.62,104.1,12.94,21.73,0.74,14.75,2,1
15.241,156.64,7.62,104.11,12.79,21.73,0.72,14.95,2,1
15.242,156.66,7.62,104.12,12.71,21.73,0.7,14.75,2,1
15.242,156.68,7.62,104.11,12.72,21.73,0.7,14.94,2,1
15.242,156.69,7.62,104.1,12.75,21.74,0.7,14.82,2,1
15.241,156.64,7.62,104.09,13.76,21.64,0.69,14.85,2,1
15.232,156.73,7.62,104.02,14.13,21.61,0.78,14.85,2,1
15.229,156.76,7.62,104.01,14.1,21.61,0.81,14.95,2,1
15.226,156.79,7.62,103.99,14.07,21.61,0.83,14.93,2,1
15.224,156.77,7.62,103.98,14.08,21.61,0.83,14.81,2,1
15.222,156.76,7.62,103.98,14.08,21.61,0.81,14.83,2,1
15.222,156.66,7.61,103.99,13.95,21.62,0.78,14.78,2,1
15.223,156.63,7.61,104,13.81,21.6,0.76,14.79,2,1
15.226,156.65,7.61,104.01,13.72,21.61,0.72,14.81,2,1
15.229,156.62,7.61,104.03,13.56,21.64,0.7,14.85,2,1
15.232,156.63,7.61,104.05,13.49,21.66,0.69,14.78,2,1
15.235,156.67,7.61,104.05,13.39,21.66,0.67,14.7,2,1
15.237,156.74,7.61,104.05,13.35,21.67,0.66,14.9,2,1
15.238,156.73,7.61,104.05,13.41,21.68,0.68,14.84,2,1
15.237,156.74,7.61,104.05,13.54,21.66,0.71,14.91,2,1
15.235,156.75,7.61,104.04,13.68,21.67,0.72,14.89,2,1
15.233,156.76,7.61,104.02,13.84,21.72,0.75,14.87,2,1
15.231,156.79,7.61,104.01,13.95,21.74,0.75,14.85,2,1
15.23,156.75,7.61,104.01,13.96,21.7,0.74,14.96,2,1
15.23,156.71,7.61,104,14.03,21.67,0.72,14.93,2,1
15.23,156.69,7.61,104,14.03,21.67,0.71,14.83,2,1
15.231,156.71,7.61,104,13.98,21.68,0.7,14.86,2,1
15.234,156.72,7.61,104,13.86,21.66,0.68,14.83,2,1
15.237,156.72,7.61,104.01,13.62,21.68,0.7,14.89,2,1
15.243,156.76,7.61,104.01,13.61,21.71,0.69,14.78,2,1
15.245,156.79,7.61,104.01,13.62,21.71,0.68,14.94,2,1
15.246,156.81,7.61,104,13.68,21.71,0.68,14.86,2,1
15.246,156.85,7.61,104,13.71,21.72,0.69,14.88,2,1
15.245,156.85,7.61,103.98,13.8,21.72,0.66,14.8,2,1
15.24,156.84,7.61,103.95,14.19,21.69,0.69,14.91,2,1
15.237,156.83,7.6,103.96,14.1,21.66,0.68,14.9,2,1
15.241,156.88,7.6,103.97,13.85,21.71,0.66,14.72,2,1
15.242,156.91,7.6,103.97,13.95,21.74,0.71,15,2,1
15.243,156.88,7.6,103.95,14.3,21.75,0.72,14.8,2,1
15.245,156.93,7.6,103.89,13.98,21.7,0.64,15.05,2,1
15.246,156.93,7.6,103.9,13.94,21.68,0.65,15.08,2,1
15.247,156.9,7.6,103.9,13.9,21.69,0.65,14.99,2,1
15.247,156.87,7.6,103.9,13.95,21.69,0.67,14.99,2,1
15.247,156.84,7.6,103.9,13.93,21.7,0.67,14.9,2,1
15.247,156.84,7.6,103.9,13.95,21.7,0.69,14.88,2,1
15.246,156.85,7.6,103.89,14.09,21.7,0.7,15.03,2,1
15.243,156.88,7.6,103.88,14.32,21.7,0.71,14.87,2,1
15.24,156.88,7.6,103.86,14.46,21.73,0.72,14.98,2,1
15.238,156.87,7.6,103.85,14.6,21.7,0.72,14.94,2,1
15.237,156.88,7.6,103.84,14.6,21.69,0.71,15,2,1
15.237,156.89,7.6,103.84,14.57,21.69,0.71,14.92,2,1
15.237,156.87,7.6,103.84,14.54,21.68,0.72,14.99,2,1
15.238,156.87,7.6,103.85,14.4,21.69,0.7,14.96,2,1
15.239,156.88,7.6,103.85,14.37,21.7,0.71,14.94,2,1
15.24,156.86,7.6,103.85,14.35,21.69,0.7,14.97,2,1
15.24,156.85,7.6,103.85,14.31,21.68,0.71,15.01,2,1
15.242,156.84,7.6,103.86,14.3,21.7,0.7,14.92,2,1
15.242,156.86,7.6,103.86,14.28,21.7,0.7,14.96,2,1
15.243,156.87,7.6,103.86,14.38,21.7,0.69,15.13,2,1
15.243,156.88,7.6,103.86,14.38,21.71,0.69,14.97,2,1
15.243,156.9,7.6,103.86,14.44,21.7,0.7,14.84,2,1
15.243,156.93,7.6,103.86,14.43,21.69,0.69,15.01,2,1
15.243,156.94,7.6,103.86,14.42,21.67,0.7,14.99,2,1
15.243,156.93,7.6,103.86,14.51,21.69,0.69,15,2,1
15.243,156.93,7.6,103.86,14.51,21.7,0.68,14.89,2,1
15.242,156.94,7.6,103.86,14.52,21.68,0.68,14.84,2,1
15.242,156.95,7.6,103.86,14.48,21.69,0.68,14.9,2,1
15.243,156.95,7.6,103.85,14.48,21.69,0.69,14.9,2,1
15.243,156.94,7.6,103.86,14.47,21.68,0.69,15.01,2,1
15.244,156.94,7.6,103.86,14.45,21.68,0.7,14.99,2,1
15.244,156.94,7.6,103.86,14.38,21.69,0.69,15.01,2,1
15.245,156.92,7.6,103.86,14.28,21.69,0.69,14.94,2,1
15.246,156.9,7.6,103.85,14.24,21.69,0.67,14.91,2,1
15.246,156.88,7.6,103.85,14.2,21.69,0.69,14.97,2,1
15.247,156.86,7.6,103.85,14.22,21.69,0.7,15.03,2,1
15.247,156.87,7.6,103.85,14.19,21.69,0.7,14.87,2,1
15.247,156.89,7.6,103.85,14.24,21.71,0.7,14.99,2,1
15.247,156.89,7.6,103.85,14.24,21.7,0.7,14.89,2,1
15.247,156.89,7.6,103.85,14.27,21.7,0.7,15,2,1
15.247,156.89,7.6,103.85,14.26,21.7,0.69,14.91,2,1
15.247,156.9,7.6,103.84,14.32,21.69,0.69,14.95,2,1
15.247,156.9,7.6,103.84,14.42,21.69,0.69,14.87,2,1
15.246,156.9,7.6,103.84,14.48,21.69,0.7,14.75,2,1
15.245,156.91,7.6,103.84,14.69,21.68,0.69,14.93,2,1
15.244,156.93,7.6,103.83,14.72,21.7,0.7,14.85,2,1
15.244,156.95,7.6,103.83,14.77,21.71,0.69,14.87,2,1
15.244,156.95,7.6,103.83,14.73,21.71,0.69,15.02,2,1
15.245,156.96,7.6,103.84,14.71,21.71,0.68,15.01,2,1
15.245,156.98,7.6,103.84,14.71,21.72,0.66,14.96,2,1
15.246,157.02,7.6,103.84,14.67,21.72,0.65,14.9,2,1
15.247,157.04,7.6,103.85,14.66,21.72,0.64,14.89,2,1
15.248,157.03,7.6,103.86,14.56,21.73,0.63,14.96,2,1
15.251,157.04,7.6,103.86,14.36,21.75,0.62,15.04,2,1
15.254,157.01,7.6,103.87,14.22,21.75,0.62,15.01,2,1
15.258,156.92,7.6,103.84,14.23,21.79,0.67,14.92,2,1
15.25,157.07,7.59,103.8,14.56,21.76,0.73,14.93,2,1
15.245,157.14,7.59,103.79,14.57,21.76,0.69,15.03,2,1
15.251,157.12,7.59,103.83,14.19,21.78,0.71,14.87,2,1
15.252,157.09,7.59,103.82,14.23,21.82,0.7,15.05,2,1
15.251,157.13,7.59,103.8,14.32,21.84,0.66,15.04,2,1
15.251,157.15,7.59,103.8,14.29,21.82,0.66,15.17,2,1
15.252,157.11,7.59,103.8,14.26,21.8,0.65,14.95,2,1
15.252,157.12,7.59,103.8,14.14,21.79,0.63,15.07,2,1
15.253,157.12,7.59,103.79,14.03,21.79,0.62,15.02,2,1
15.254,157.1,7.59,103.79,13.99,21.76,0.64,14.98,2,1
15.254,157.13,7.59,103.79,13.98,21.76,0.65,15.08,2,1
15.253,157.17,7.59,103.78,14.03,21.76,0.64,15.05,2,1
15.253,157.17,7.59,103.78,13.99,21.76,0.65,15.12,2,1
15.253,157.18,7.59,103.78,13.99,21.77,0.67,15.12,2,1
15.254,157.13,7.59,103.79,13.98,21.77,0.66,15.05,2,1
15.254,157.15,7.59,103.8,13.96,21.79,0.65,15.01,2,1
15.255,157.15,7.59,103.8,13.98,21.79,0.65,15.07,2,1
15.255,157.14,7.59,103.8,14.01,21.81,0.67,15.06,2,1
15.255,157.09,7.59,103.8,14.03,21.82,0.65,15.07,2,1
15.256,157.07,7.59,103.8,14.07,21.84,0.65,15,2,1
15.257,157.14,7.59,103.8,14.04,21.85,0.67,15.16,2,1
15.259,157.2,7.59,103.82,14.01,21.85,0.67,15.11,2,1
15.262,157.19,7.59,103.82,13.99,21.84,0.65,15.06,2,1
15.264,157.21,7.59,103.84,14.06,21.83,0.65,15.06,2,1
15.265,157.22,7.59,103.85,14.11,21.83,0.65,15.04,2,1
15.266,157.28,7.59,103.86,14.14,21.85,0.64,15.01,2,1
15.266,157.31,7.59,103.87,14.17,21.86,0.62,14.99,2,1
15.264,157.33,7.59,103.86,14.25,21.85,0.62,15,2,1
15.262,157.35,7.59,103.85,14.37,21.85,0.63,15.02,2,1
15.26,157.37,7.59,103.85,14.35,21.85,0.63,15.08,2,1
15.259,157.37,7.59,103.85,14.36,21.85,0.64,15.12,2,1
15.259,157.38,7.59,103.84,14.29,21.85,0.66,15.1,2,1
15.259,157.36,7.59,103.84,14.27,21.88,0.65,15.11,2,1
15.259,157.36,7.59,103.84,14.21,21.88,0.64,14.98,2,1
15.253,157.38,7.59,103.81,14.52,21.87,0.66,15.01,2,1
15.254,157.2,7.59,103.82,14.31,21.85,0.64,14.96,2,1
15.258,157.35,7.59,103.86,13.98,21.86,0.65,15.05,2,1
15.256,157.56,7.59,103.84,14.2,21.86,0.68,15.11,2,1
15.251,157.63,7.59,103.81,14.4,21.84,0.67,15.04,2,1
15.249,157.57,7.59,103.8,14.42,21.83,0.62,15.18,2,1
15.249,157.56,7.59,103.8,14.4,21.81,0.63,15.09,2,1
15.249,157.59,7.59,103.8,14.34,21.82,0.62,15.14,2,1
15.248,157.57,7.59,103.8,14.41,21.83,0.63,15.13,2,1
15.248,157.53,7.59,103.81,14.33,21.83,0.62,15.17,2,1
15.25,157.56,7.59,103.81,14.31,21.85,0.62,15.1,2,1
15.251,157.64,7.59,103.81,14.27,21.85,0.61,15.08,2,1
15.252,157.59,7.59,103.82,14.22,21.83,0.59,15.2,2,1
15.253,157.58,7.59,103.83,14.23,21.85,0.59,15.02,2,1
15.249,157.78,7.59,103.82,14.28,21.87,0.65,15.15,2,1
15.25,157.85,7.59,103.82,14.28,21.86,0.63,15.16,2,1
15.251,157.84,7.59,103.83,14.21,21.89,0.62,15.17,2,1
15.252,157.84,7.59,103.83,14.22,21.88,0.62,15.04,2,1
15.254,157.9,7.59,103.84,14.15,21.88,0.62,15.08,2,1
15.255,157.96,7.59,103.85,14.06,21.87,0.63,15.03,2,1
15.256,157.93,7.59,103.85,14.02,21.85,0.63,15.11,2,1
15.257,157.93,7.59,103.85,13.98,21.86,0.62,15.28,2,1
15.258,157.94,7.59,103.86,13.9,21.85,0.61,15.12,2,1
15.26,157.96,7.59,103.87,13.86,21.89,0.6,15.04,2,1
15.261,158.01,7.59,103.87,13.87,21.91,0.6,15.08,2,1
15.262,158.02,7.59,103.87,13.87,21.91,0.61,15.13,2,1
15.262,158.05,7.59,103.88,13.88,21.9,0.62,15.15,2,1
15.263,158.09,7.59,103.88,13.89,21.91,0.62,15,2,1
15.263,158.1,7.59,103.88,13.89,21.91,0.63,15.17,2,1
15.262,158.1,7.59,103.88,13.85,21.91,0.62,15.1,2,1
15.262,158.09,7.59,103.88,13.85,21.9,0.62,15.04,2,1
15.261,158.08,7.59,103.87,13.86,21.9,0.62,15.22,2,1
15.261,158.09,7.59,103.87,13.93,21.9,0.63,15.18,2,1
15.26,158.1,7.59,103.87,13.95,21.9,0.63,15.2,2,1
15.259,158.11,7.59,103.86,13.99,21.9,0.63,15.22,2,1
15.259,158.1,7.59,103.86,14.03,21.9,0.64,15.08,2,1
15.258,158.09,7.59,103.86,14.06,21.9,0.63,15.13,2,1
15.257,158.05,7.59,103.86,14.05,21.9,0.63,15.02,2,1
15.256,158.02,7.59,103.86,14.06,21.91,0.63,15.07,2,1
15.255,157.99,7.59,103.86,14,21.89,0.61,15.19,2,1
15.255,157.98,7.59,103.86,14.05,21.91,0.6,15.05,2,1
15.254,158,7.59,103.86,14.05,21.9,0.61,15.2,2,1
15.252,158,7.59,103.84,14.19,21.91,0.64,15.09,2,1
15.245,158.1,7.59,103.8,14.51,21.9,0.65,15.21,2,1
15.245,158.1,7.59,103.78,14.35,21.83,0.66,15.17,2,1
15.248,158.17,7.59,103.8,14.15,21.85,0.65,15.09,2,1
15.248,158.22,7.59,103.8,14.08,21.9,0.61,15.2,2,1
15.254,158.15,7.59,103.83,13.9,21.93,0.61,15.19,2,1
15.256,158.22,7.59,103.83,13.85,21.96,0.61,15.25,2,1
15.256,158.22,7.59,103.84,13.93,21.94,0.61,15.27,2,1
15.257,158.2,7.59,103.84,13.92,21.94,0.62,15.25,2,1
15.257,158.26,7.59,103.84,13.89,21.94,0.63,15.24,2,1
15.257,158.22,7.58,103.84,13.87,21.93,0.63,15.26,2,1
15.257,158.19,7.58,103.83,13.9,21.94,0.63,15.3,2,1
15.256,158.19,7.58,103.84,13.92,21.96,0.64,15.33,2,1
15.254,158.2,7.58,103.83,14.08,21.97,0.65,15.31,2,1
15.253,158.22,7.59,103.82,14.2,21.98,0.66,15.26,2,1
15.249,158.26,7.59,103.82,14.46,21.97,0.68,15.24,2,1
15.245,158.29,7.59,103.81,14.63,21.95,0.68,15.12,2,1
15.241,158.36,7.59,103.79,14.91,21.94,0.7,15.3,2,1
15.236,158.4,7.59,103.78,15.17,21.92,0.7,15.26,2,1
15.233,158.46,7.59,103.76,15.34,21.9,0.69,15.28,2,1
15.232,158.46,7.59,103.76,15.22,21.89,0.7,15.23,2,1
15.231,158.45,7.59,103.75,15.16,21.88,0.68,15.34,2,1
15.232,158.39,7.59,103.76,14.93,21.88,0.66,15.27,2,1
15.232,158.42,7.59,103.77,14.84,21.86,0.66,15.23,2,1
15.233,158.44,7.59,103.76,14.68,21.85,0.64,15.26,2,1
15.235,158.42,7.59,103.77,14.54,21.85,0.63,15.21,2,1
15.236,158.44,7.59,103.78,14.39,21.85,0.61,15.17,2,1
15.237,158.49,7.59,103.78,14.31,21.85,0.63,15.42,2,1
15.237,158.55,7.59,103.78,14.33,21.85,0.61,15.18,2,1
15.236,158.6,7.59,103.77,14.46,21.86,0.62,15.23,2,1
15.237,158.54,7.59,103.77,14.48,21.86,0.62,15.26,2,1
15.236,158.59,7.59,103.77,14.54,21.85,0.62,15.3,2,1
15.235,158.54,7.59,103.77,14.62,21.82,0.62,15.36,2,1
15.233,158.53,7.58,103.75,14.67,21.84,0.63,15.23,2,1
15.231,158.55,7.58,103.74,14.82,21.84,0.64,15.16,2,1
15.229,158.54,7.58,103.73,14.92,21.81,0.64,15.24,2,1
15.228,158.52,7.58,103.72,14.9,21.81,0.65,15.14,2,1
15.226,158.55,7.58,103.71,14.94,21.82,0.67,15.34,2,1
15.223,158.65,7.58,103.71,14.95,21.84,0.63,15.11,2,1
15.226,158.72,7.58,103.72,14.68,21.85,0.56,15.26,2,1
15.222,158.75,7.58,103.69,14.71,21.83,0.58,15.23,2,1
15.223,158.92,7.58,103.69,14.6,21.88,0.58,15.28,2,1
15.231,159.04,7.58,103.73,14.29,21.95,0.6,15.36,2,1
15.228,159.08,7.58,103.72,14.38,21.96,0.62,15.37,2,1
15.227,159.07,7.58,103.71,14.41,21.95,0.61,15.44,2,1
15.226,159.08,7.58,103.7,14.4,21.95,0.6,15.41,2,1
15.225,159.08,7.58,103.7,14.44,21.95,0.59,15.37,2,1
15.225,159.04,7.58,103.69,14.48,21.94,0.59,15.4,2,1
15.224,159.05,7.58,103.7,14.55,21.95,0.58,15.5,2,1
15.222,159.03,7.58,103.69,14.69,21.97,0.59,15.36,2,1
15.221,159.02,7.58,103.7,14.74,21.98,0.57,15.39,2,1
15.22,158.98,7.58,103.7,14.71,21.97,0.56,15.52,2,1
15.22,158.96,7.58,103.69,14.72,21.98,0.56,15.44,2,1
15.219,158.98,7.58,103.69,14.85,21.98,0.55,15.44,2,1
15.218,158.98,7.58,103.69,14.81,21.97,0.54,15.42,2,1
15.218,159.01,7.58,103.69,14.79,21.96,0.55,15.48,2,1
15.219,159.06,7.58,103.69,14.64,21.96,0.56,15.39,2,1
15.219,159.11,7.58,103.69,14.55,21.98,0.56,15.52,2,1
15.219,159.21,7.58,103.69,14.49,22,0.58,15.34,2,1
15.219,159.22,7.58,103.69,14.54,21.99,0.59,15.47,2,1
15.218,159.29,7.58,103.69,14.51,22.02,0.61,15.43,2,1
15.217,159.29,7.58,103.69,14.53,22.02,0.63,15.47,2,1
15.217,159.35,7.58,103.69,14.65,22.02,0.66,15.37,2,1
15.215,159.36,7.58,103.69,14.8,22.03,0.68,15.53,2,1
15.212,159.33,7.58,103.67,14.89,22,0.68,15.52,2,1
15.207,159.34,7.58,103.66,15.08,21.98,0.66,15.45,2,1
15.205,159.36,7.58,103.66,15.05,21.95,0.66,15.47,2,1
15.211,160.05,7.58,103.69,14.23,22.01,0.62,15.62,2,1
15.211,160.24,7.58,103.68,14.17,21.97,0.61,15.64,2,1
15.203,159.89,7.58,103.63,14.38,22.01,0.6,15.66,2,1
15.199,159.84,7.58,103.63,14.51,21.99,0.61,15.58,2,1
15.195,159.91,7.58,103.62,14.67,21.97,0.62,15.69,2,1
15.196,159.82,7.58,103.63,14.73,21.92,0.61,15.51,2,1
15.193,159.68,7.58,103.63,14.67,21.91,0.62,15.54,2,1
15.197,159.64,7.58,103.63,14.39,21.94,0.59,15.63,2,1
15.198,159.62,7.58,103.64,14.28,21.96,0.58,15.67,2,1
15.199,159.6,7.58,103.64,14.25,21.98,0.59,15.64,2,1
15.199,159.61,7.58,103.64,14.33,21.99,0.59,15.79,2,1
15.198,159.63,7.58,103.63,14.42,21.99,0.58,15.6,2,1
15.195,159.6,7.58,103.63,14.52,21.98,0.59,15.82,2,1
15.193,159.65,7.58,103.62,14.62,21.96,0.58,15.49,2,1
15.192,159.62,7.58,103.61,14.67,21.96,0.59,15.75,2,1
15.191,159.61,7.58,103.61,14.73,21.95,0.58,15.8,2,1
15.189,159.64,7.58,103.6,14.87,21.94,0.58,15.89,2,1
15.187,159.65,7.58,103.6,15,21.95,0.57,15.61,2,1
15.186,159.62,7.58,103.59,15.02,21.94,0.57,15.51,2,1
15.186,159.64,7.58,103.59,15.01,21.92,0.56,15.66,2,1
15.186,159.68,7.58,103.59,15.02,21.91,0.57,15.63,2,1
15.185,159.67,7.58,103.59,15.04,21.91,0.58,15.73,2,1
15.186,159.64,7.58,103.6,15,21.93,0.59,15.5,2,1
15.186,159.67,7.58,103.6,14.96,21.95,0.61,15.65,2,1
15.185,159.69,7.58,103.6,14.82,21.97,0.62,15.72,2,1
15.185,159.69,7.58,103.61,14.75,21.99,0.62,15.75,2,1
15.185,159.72,7.58,103.62,14.74,21.99,0.61,15.67,2,1
15.185,159.7,7.58,103.63,14.76,21.98,0.61,15.74,2,1
15.184,159.74,7.58,103.63,14.81,22,0.61,15.68,2,1
15.183,159.79,7.58,103.63,14.82,22,0.62,15.75,2,1
15.182,159.78,7.58,103.62,14.79,22,0.6,15.6,2,1
15.182,159.78,7.58,103.62,14.83,21.98,0.59,15.72,2,1
15.182,159.78,7.58,103.63,14.77,21.96,0.59,15.69,2,1
15.182,159.79,7.58,103.62,14.66,21.96,0.59,15.74,2,1
15.182,159.77,7.58,103.62,14.6,21.96,0.57,15.63,2,1
15.182,159.77,7.58,103.63,14.5,21.97,0.57,15.73,2,1
15.181,159.8,7.58,103.62,14.48,21.96,0.6,15.76,2,1
15.18,159.83,7.58,103.62,14.45,21.96,0.59,15.76,2,1
15.179,159.82,7.58,103.62,14.5,21.96,0.6,15.67,2,1
15.178,159.84,7.58,103.61,14.51,21.98,0.6,15.79,2,1
15.177,159.9,7.58,103.62,14.51,21.99,0.63,15.68,2,1
15.195,159.88,7.58,103.73,14.71,22.04,0.64,15.76,2,1
15.384,158.43,7.57,103.85,15.04,22.35,0.64,17.8,2,1
15.373,158.31,7.54,102.85,15.12,22.52,0.62,18.01,2,2
15.253,159.38,7.52,102.74,14.77,22.63,0.59,16.55,2,2
15.447,158.17,7.51,103.28,14.17,22.8,0.55,18.3,2,2
15.493,157.84,7.5,103.24,14.01,22.92,0.53,18.89,2,2
15.525,157.57,7.5,103.13,13.88,23.01,0.53,19.21,2,2
15.544,157.4,7.5,102.98,13.94,23.1,0.53,19.28,2,2
15.559,157.26,7.5,102.83,13.94,23.18,0.54,19.59,2,2
15.564,157.25,7.5,102.67,14.08,23.2,0.56,19.64,2,2
15.564,157.28,7.5,102.52,14.04,23.21,0.55,19.76,2,2
15.561,157.35,7.5,102.39,14.1,23.24,0.55,19.75,2,2
15.553,157.49,7.5,102.28,14.07,23.24,0.55,19.71,2,2
15.538,157.67,7.49,102.18,14.07,23.23,0.55,19.61,2,2
15.52,157.84,7.49,102.11,14.09,23.2,0.54,19.43,2,2
15.5,158.01,7.49,102.06,14.09,23.15,0.57,19.33,2,2
15.473,158.26,7.49,102.02,14.03,23.12,0.56,19.29,2,2
15.441,158.52,7.49,102,13.99,23.08,0.57,18.92,2,2
15.411,158.62,7.5,102.01,14.04,23.01,0.56,18.63,2,2
15.387,158.8,7.5,102.06,14.08,22.98,0.56,18.29,2,2
15.369,158.99,7.5,102.13,14.06,22.94,0.55,17.93,2,2
15.355,159.03,7.5,102.21,14.08,22.89,0.54,17.9,2,2
15.345,159.04,7.5,102.3,14.01,22.86,0.52,17.76,2,2
15.342,159.11,7.5,102.4,13.94,22.83,0.52,17.91,2,2
15.341,159.14,7.5,102.48,13.96,22.81,0.54,17.8,2,2
15.34,159.19,7.51,102.56,13.79,22.82,0.54,17.88,2,2
15.335,159.14,7.51,102.6,13.8,22.81,0.54,17.62,2,2
15.329,159.2,7.51,102.64,13.76,22.81,0.57,17.57,2,2
15.325,159.28,7.51,102.68,13.75,22.81,0.58,17.93,2,2
15.322,159.29,7.51,102.71,13.81,22.82,0.58,17.61,2,2
15.319,159.29,7.51,102.73,13.82,22.79,0.58,17.67,2,2
15.317,159.32,7.51,102.76,13.77,22.79,0.56,17.45,2,2
15.317,159.29,7.52,102.78,13.85,22.79,0.54,17.58,2,2
15.324,159.19,7.52,102.83,13.88,22.82,0.54,17.53,2,2
15.336,159.14,7.52,102.87,13.99,22.81,0.55,17.61,2,2
15.35,159.07,7.52,102.89,14.08,22.81,0.56,17.71,2,2
15.369,158.94,7.52,102.91,14.2,22.85,0.54,18.09,2,2
15.4,158.77,7.52,102.92,14.18,22.89,0.55,18.37,2,2
15.426,158.69,7.52,102.91,14.34,22.94,0.57,18.86,2,2
15.449,158.66,7.52,102.87,14.49,22.96,0.58,18.96,2,2
15.467,158.65,7.52,102.8,14.66,23.01,0.58,19.51,2,2
15.481,158.66,7.52,102.72,14.83,23.05,0.57,19.57,2,2
15.49,158.64,7.52,102.62,14.79,23.07,0.58,19.8,2,2
15.487,158.67,7.51,102.38,14.74,23.09,0.59,19.6,2,2
15.476,158.65,7.51,102.3,14.7,23.11,0.56,19.5,2,2
15.462,158.77,7.51,102.22,14.57,23.09,0.55,19.49,2,2
15.369,159.45,7.52,102.45,14.07,22.94,0.54,18.33,2,2
15.359,159.62,7.52,102.55,14.1,22.92,0.56,18.52,2,2
15.368,159.59,7.52,102.59,14.11,22.93,0.55,18.55,2,2
15.379,159.5,7.53,102.56,13.94,22.97,0.54,18.75,2,2
15.378,159.51,7.53,102.55,13.95,22.95,0.54,18.74,2,2
15.376,159.54,7.53,102.54,13.93,22.94,0.54,19,2,2
15.374,159.6,7.53,102.53,13.93,22.95,0.53,18.89,2,2
15.371,159.66,7.53,102.52,13.95,22.94,0.54,18.8,2,2
15.367,159.71,7.53,102.51,13.93,22.94,0.55,18.78,2,2
15.364,159.71,7.53,102.51,13.94,22.93,0.54,18.72,2,2
15.36,159.76,7.53,102.5,13.91,22.92,0.55,18.72,2,2
15.356,159.83,7.53,102.5,13.91,22.9,0.54,18.72,2,2
15.352,159.94,7.53,102.5,14.02,22.91,0.55,18.6,2,2
15.349,159.97,7.53,102.51,14.03,22.9,0.56,18.51,2,2
15.346,159.97,7.53,102.52,14.02,22.91,0.56,18.59,2,2
15.344,160.07,7.53,102.54,14.01,22.92,0.55,18.52,2,2
15.342,160.04,7.53,102.55,14.06,22.91,0.55,18.47,2,2
15.342,160.01,7.53,102.57,14.17,22.89,0.56,18.44,2,2
15.342,160.05,7.53,102.59,14.19,22.9,0.56,18.5,2,2
15.342,160.03,7.53,102.6,14.21,22.89,0.56,18.5,2,2
15.344,159.96,7.53,102.62,14.21,22.88,0.56,18.54,2,2
15.345,159.95,7.53,102.64,14.18,22.87,0.54,18.65,2,2
15.348,159.97,7.53,102.65,14.21,22.89,0.55,18.53,2,2
15.35,160.01,7.53,102.66,14.26,22.88,0.52,18.63,2,2
15.352,159.94,7.53,102.67,14.19,22.89,0.53,18.69,2,2
15.354,159.85,7.53,102.68,14.26,22.91,0.52,18.77,2,2
15.359,159.85,7.53,102.68,14.26,22.9,0.53,18.75,2,2
15.361,159.81,7.53,102.67,14.28,22.91,0.53,18.82,2,2
